experiment_id,topology,fault_type,window_type,threshold,window_size,wait_duration,permitted_calls_half_open,environment,mode,replicate,run_timestamp,blast_radius,time_to_open,time_to_recover,error_rate,throughput_loss,real_blast_radius,leg_failure_rates,precondition_ok,precondition_fail_reason,readiness_wait_s,cb_state_pre,buffered_calls_pre,warmup_requests,warmup_duration_s,run_order_seed,run_index,load_concurrency,lambda_target,lambda_achieved,lambda_cv,lambda_deviation_flag,effective_horizon,machine_id,half_open_probe_timed_out,half_open_probe_deadline_s,excluded_reason
LIN-LAT-CNT-T50-W20-D5,LINEAR,LATENCY,COUNT_BASED,50,20,5,5,LOCAL,full,2,2026-09-21T17:32:36Z,0.2500,4.101,6.584,0.3833,0.6763,0.0000,order-service:0.3833;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,42.130,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.865,20260920,11,45,10.0000,9.1416,0.0288,False,20.0000,soham-local,False,75.0,
LIN-LAT-TIM-T50-W20-D5,LINEAR,LATENCY,TIME_BASED,50,20,5,5,LOCAL,full,2,2026-09-21T17:34:55Z,0.2500,11.345,31.768,0.6629,0.8142,0.2500,order-service:0.6629;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,40.581,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.841,20260920,12,45,10.0000,9.1299,0.0304,False,182.5976,soham-local,False,75.0,
LIN-LAT-CNT-T50-W5-D5,LINEAR,LATENCY,COUNT_BASED,50,5,5,5,LOCAL,full,2,2026-09-21T17:36:43Z,0.2500,3.417,6.732,0.2500,0.6991,0.0000,order-service:0.2500;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,42.174,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.806,20260920,13,45,10.0000,9.1674,0.0109,False,5.0000,soham-local,False,75.0,
LIN-LAT-TIM-T50-W5-D5,LINEAR,LATENCY,TIME_BASED,50,5,5,5,LOCAL,full,1,2026-09-21T17:38:51Z,0.2500,3.853,23.604,0.7750,0.8859,0.2500,order-service:0.7750;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,45.599,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.346,20260920,14,45,10.0000,9.3058,0.0395,False,46.5291,soham-local,False,75.0,
LIN-LAT-TIM-T50-W5-D15,LINEAR,LATENCY,TIME_BASED,50,5,15,5,LOCAL,full,2,2026-09-21T17:41:05Z,0.2500,3.607,35.053,0.8767,0.9299,0.2500,order-service:0.8767;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,40.112,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.851,20260920,15,45,10.0000,9.1381,0.0269,False,45.6906,soham-local,False,105.0,
LIN-LAT-TIM-T50-W10-D15,LINEAR,LATENCY,TIME_BASED,50,10,15,5,LOCAL,full,2,2026-09-21T17:43:20Z,0.2500,6.362,34.64,0.8229,0.8988,0.2500,order-service:0.8229;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,37.672,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.830,20260920,16,45,10.0000,9.1528,0.0243,False,91.5280,soham-local,False,105.0,
LIN-LAT-CNT-T50-W20-D5,LINEAR,LATENCY,COUNT_BASED,50,20,5,5,LOCAL,full,3,2026-09-21T17:45:05Z,0.2500,4.162,6.749,0.3833,0.6689,0.0000,order-service:0.3833;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,38.189,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.948,20260920,17,45,10.0000,9.1453,0.0283,False,20.0000,soham-local,False,75.0,
LIN-LAT-TIM-T50-W20-D30,LINEAR,LATENCY,TIME_BASED,50,20,30,5,LOCAL,full,3,2026-09-21T17:47:55Z,0.2500,11.324,65.345,0.8217,0.8984,0.2500,order-service:0.8217;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,38.115,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.809,20260920,18,45,10.0000,9.1509,0.0233,False,183.0178,soham-local,False,150.0,
LIN-LAT-CNT-T50-W5-D15,LINEAR,LATENCY,COUNT_BASED,50,5,15,5,LOCAL,full,1,2026-09-21T17:49:50Z,0.2500,3.382,16.569,0.2500,0.7069,0.0000,order-service:0.2500;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,40.427,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.887,20260920,19,45,10.0000,9.1380,0.0109,False,5.0000,soham-local,False,105.0,
LIN-LAT-TIM-T50-W5-D5,LINEAR,LATENCY,TIME_BASED,50,5,5,5,LOCAL,full,3,2026-09-21T17:51:53Z,0.2500,3.636,23.116,0.7950,0.8850,0.2500,order-service:0.7950;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,40.524,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.881,20260920,20,45,10.0000,9.1654,0.0208,False,45.8270,soham-local,False,75.0,
LIN-LAT-CNT-T70-W10-D15,LINEAR,LATENCY,COUNT_BASED,70,10,15,5,LOCAL,full,3,2026-09-21T17:53:50Z,0.2500,3.85,16.27,0.1500,0.6817,0.0000,order-service:0.1500;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,42.030,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.801,20260920,21,45,10.0000,9.1606,0.0308,False,10.0000,soham-local,False,105.0,
LIN-LAT-TIM-T50-W20-D5,LINEAR,LATENCY,TIME_BASED,50,20,5,5,LOCAL,full,1,2026-09-21T17:56:13Z,0.2500,11.451,32.553,0.6600,0.8071,0.2500,order-service:0.6600;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,43.398,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.560,20260920,22,45,10.0000,9.1788,0.0238,False,183.5767,soham-local,False,75.0,
LIN-LAT-CNT-T50-W20-D30,LINEAR,LATENCY,COUNT_BASED,50,20,30,5,LOCAL,full,2,2026-09-21T17:58:28Z,0.2500,4.143,31.671,0.3833,0.6769,0.0000,order-service:0.3833;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,43.092,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.824,20260920,23,45,10.0000,9.1591,0.0373,False,20.0000,soham-local,False,150.0,
LIN-LAT-TIM-T70-W10-D5,LINEAR,LATENCY,TIME_BASED,70,10,5,5,LOCAL,full,3,2026-09-21T18:00:36Z,0.2500,7.881,23.247,0.6720,0.8164,0.2500,order-service:0.6720;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,42.633,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.813,20260920,24,45,10.0000,9.1509,0.0221,False,91.5090,soham-local,False,75.0,
LIN-LAT-CNT-T50-W10-D5,LINEAR,LATENCY,COUNT_BASED,50,10,5,5,LOCAL,full,2,2026-09-21T18:02:21Z,0.2500,3.627,6.732,0.2000,0.7034,0.0000,order-service:0.2000;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,38.646,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.852,20260920,25,45,10.0000,9.1053,0.0382,False,10.0000,soham-local,False,75.0,
LIN-LAT-TIM-T50-W20-D15,LINEAR,LATENCY,TIME_BASED,50,20,15,5,LOCAL,full,3,2026-09-21T18:05:01Z,0.2500,11.606,53.267,0.7444,0.8552,0.2500,order-service:0.7444;inventory-service:0.0000;payment-service:0.0000;notification-service:0.0000,True,,39.790,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,21.840,20260920,26,45,10.0000,9.1476,0.0222,False,182.9516,soham-local,False,105.0,
